	Name	Pairwise Identity	Accession	Bit-Score	Description	E Value	BlastHitOrganism	Query	BlastHitTaxonomy	GH	Metagenome	gene_id	fasta	RPKM	scaffold	KaijuTaxonomy	Domain	Phylum	Class	Order	Family	Genus	Species	Order_mg_gh_abund	Order_mg_abund	Order_mg_cnt	custom_label	is_selected	is_selected_upd	custom_label_upd	custom_label_upd_cnt
417	GIX47337	71.0	GIX47337	586.26	MAG: alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase [Candidatus Tectomicrobia bacterium]	0.0	Candidatus Tectomicrobia	default_control_NODE_17638_length_3484_cov_2.299971_1	Bacteria; Nitrospinae/Tectomicrobia group; Candidatus Tectomicrobia	GH13	Control	default_control_NODE_17638_length_3484_cov_2.299971_1	default_control	1.3308	NODE_17638_length_3484_cov_2.299971	cellular organisms; Bacteria; Terrabacteria group; Thermomicrobiota; Thermomicrobia; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae; unclassified Sphaerobacteraceae; Sphaerobacteraceae bacterium; 	Bacteria	Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	unclassified Sphaerobacteraceae	unclassified Sphaerobacteraceae	4.291845493562231	2.9239766081871346	10	GH13: Sphaerobacterales	1	1	GH13: Sphaerobacterales	10
418	TVR71428	64.6	TVR71428	819.305	malto-oligosyltrehalose trehalohydrolase [Sphaerobacteraceae bacterium]	0.0	Sphaerobacteraceae bacterium	default_control_NODE_17096_length_3540_cov_2.466359_2	Bacteria; Thermomicrobiota; Thermomicrobia; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae	GH13	Control	default_control_NODE_17096_length_3540_cov_2.466359_2	default_control	1.1077	NODE_17096_length_3540_cov_2.466359	cellular organisms; Bacteria; Terrabacteria group; Thermomicrobiota; Thermomicrobia; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae; unclassified Sphaerobacteraceae; Sphaerobacteraceae bacterium; 	Bacteria	Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	unclassified Sphaerobacteraceae	unclassified Sphaerobacteraceae	4.291845493562231	2.9239766081871346	10	GH13: Sphaerobacterales	1	1	GH13: Sphaerobacterales	10
419	GBD15219	63.2	GBD15219	895.575	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 1 [bacterium HR26]	0.0	bacterium HR26	default_control_NODE_4440_length_6799_cov_2.670783_2	Bacteria	GH13	Control	default_control_NODE_4440_length_6799_cov_2.670783_2	default_control	1.1044	NODE_4440_length_6799_cov_2.670783	cellular organisms; Bacteria; Terrabacteria group; Thermomicrobiota; Thermomicrobia; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae; unclassified Sphaerobacteraceae; Sphaerobacteraceae bacterium; 	Bacteria	Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	unclassified Sphaerobacteraceae	unclassified Sphaerobacteraceae	4.291845493562231	2.9239766081871346	10	GH13: Sphaerobacterales	1	1	GH13: Sphaerobacterales	10
420	MDH3704626	52.0	MDH3704626	547.74	alpha-amylase family glycosyl hydrolase [Acidimicrobiia bacterium]	0.0	Acidimicrobiia bacterium	default_control_NODE_7692_length_5251_cov_2.788558_2	Bacteria; Actinomycetota; Acidimicrobiia	GH13	Control	default_control_NODE_7692_length_5251_cov_2.788558_2	default_control	1.1463	NODE_7692_length_5251_cov_2.788558	cellular organisms; Bacteria; Terrabacteria group; Thermomicrobiota; Thermomicrobia; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae; unclassified Sphaerobacteraceae; Sphaerobacteraceae bacterium; 	Bacteria	Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	unclassified Sphaerobacteraceae	unclassified Sphaerobacteraceae	4.291845493562231	2.9239766081871346	10	GH13: Sphaerobacterales	1	1	GH13: Sphaerobacterales	10
421	UUP16725	76.0	UUP16725	894.419	Trehalose synthase/amylase TreS [Nitratireductor thuwali]	0.0	Nitratireductor thuwali	default_control_NODE_13228_length_4019_cov_2.372653_1	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Nitratireductor	GH13	Control	default_control_NODE_13228_length_4019_cov_2.372653_1	default_control	1.7972	NODE_13228_length_4019_cov_2.372653	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptosporangiales; Thermomonosporaceae; Actinomadura; 	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	unclassified Actinomadura	2.575107296137339	1.7543859649122806	6	GH13: Streptosporangiales	0	1	GH13: Streptosporangiales	6
422	WP_104519514	75.1	WP_104519514	1106.28	glycogen debranching protein GlgX [Rhodopila globiformis]	0.0	Rhodopila globiformis	default_control_NODE_7801_length_5222_cov_3.899320_4	Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Rhodopila	GH13	Control	default_control_NODE_7801_length_5222_cov_3.899320_4	default_control	1.0956	NODE_7801_length_5222_cov_3.899320	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; Microbispora; Microbispora rosea; 	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Microbispora	Microbispora rosea	2.575107296137339	1.7543859649122806	6	GH13: Streptosporangiales	0	1	GH13: Streptosporangiales	6
423	WP_114398123	73.9	WP_114398123	757.673	glycoside hydrolase family 13 protein [Marinitenerispora sediminis]	0.0	Marinitenerispora sediminis	default_control_NODE_3223_length_7869_cov_5.875770_3	Bacteria; Actinomycetota; Actinomycetes; Streptosporangiales; Nocardiopsaceae; Marinitenerispora	GH13	Control	default_control_NODE_3223_length_7869_cov_5.875770_3	default_control	1.8979	NODE_3223_length_7869_cov_5.875770	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptosporangiales; Nocardiopsaceae; Nocardiopsis; unclassified Nocardiopsis; Nocardiopsis sp. N85; 	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	unclassified Nocardiopsis	2.575107296137339	1.7543859649122806	6	GH13: Streptosporangiales	0	1	GH13: Streptosporangiales	6
424	WP_130649217	69.9	WP_130649217	753.436	pullulanase-type alpha-1,6-glucosidase [Egicoccus halophilus]	0.0	Egicoccus halophilus	default_control_NODE_20231_length_3253_cov_4.726700_2	Bacteria; Actinomycetota; Nitriliruptoria; Egicoccales; Egicoccaceae; Egicoccus	GH13	Control	default_control_NODE_20231_length_3253_cov_4.726700_2	default_control	2.77	NODE_20231_length_3253_cov_4.726700	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; Microbispora; unclassified Microbispora; Microbispora sp. ATCC PTA-5024; 	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Microbispora	unclassified Microbispora	2.575107296137339	1.7543859649122806	6	GH13: Streptosporangiales	0	1	GH13: Streptosporangiales	6
425	MBA2576816	69.1	MBA2576816	391.734	DUF3459 domain-containing protein [Euzebyaceae bacterium]	7.169999999999999e-131	Euzebyaceae bacterium	default_control_NODE_27430_length_2798_cov_6.126424_1	Bacteria; Actinomycetota; Nitriliruptoria; Euzebyales	GH13	Control	default_control_NODE_27430_length_2798_cov_6.126424_1	default_control	1.9979	NODE_27430_length_2798_cov_6.126424	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptosporangiales; Thermomonosporaceae; Actinomadura; unclassified Actinomadura; Actinomadura sp. ATCC 31491; 	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	unclassified Actinomadura	2.575107296137339	1.7543859649122806	6	GH13: Streptosporangiales	0	1	GH13: Streptosporangiales	6
426	BEP13024	56.6	BEP13024	480.715	maltodextrin glucosidase [Acidothermaceae bacterium B102]	8.96e-162	Acidothermaceae bacterium	default_control_NODE_4807_length_6562_cov_4.623901_2	Bacteria; Actinomycetota; Actinomycetes; Acidothermales; Acidothermaceae	GH13	Control	default_control_NODE_4807_length_6562_cov_4.623901_2	default_control	1.6202	NODE_4807_length_6562_cov_4.623901	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; Thermocatellispora; Thermocatellispora tengchongensis; 	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Thermocatellispora	Thermocatellispora tengchongensis	2.575107296137339	1.7543859649122806	6	GH13: Streptosporangiales	0	1	GH13: Streptosporangiales	6
427	MCW3064516	82.2	MCW3064516	705.286	glgB [Solirubrobacterales bacterium]	0.0	Solirubrobacterales bacterium	default_control_NODE_9711_length_4684_cov_8.158237_3	Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales	GH13	Control	default_control_NODE_9711_length_4684_cov_8.158237_3	default_control	4.7381	NODE_9711_length_4684_cov_8.158237	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; unclassified Actinomycetota; Actinomycetota bacterium; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	4.291845493562231	2.9239766081871346	10	GH13: unclassified Actinomycetota	1	1	GH13: unclassified Actinomycetota	10
428	MDQ3723674	80.2	MDQ3723674	967.222	glycogen debranching protein GlgX [Actinomycetota bacterium]	0.0	Actinomycetota bacterium	default_control_NODE_9711_length_4684_cov_8.158237_1	Bacteria; Actinomycetota	GH13	Control	default_control_NODE_9711_length_4684_cov_8.158237_1	default_control	4.7381	NODE_9711_length_4684_cov_8.158237	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; unclassified Actinomycetota; Actinomycetota bacterium; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	4.291845493562231	2.9239766081871346	10	GH13: unclassified Actinomycetota	1	1	GH13: unclassified Actinomycetota	10
429	MBA2357904	71.8	MBA2357904	881.708	alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_31032_length_2635_cov_3.840891_2	Bacteria; Actinomycetota	GH13	Control	default_control_NODE_31032_length_2635_cov_3.840891_2	default_control	1.6962	NODE_31032_length_2635_cov_3.840891	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	4.291845493562231	2.9239766081871346	10	GH13: unclassified Actinomycetota	1	1	GH13: unclassified Actinomycetota	10
430	MDP8961798	63.7	MDP8961798	632.098	alpha-amylase family glycosyl hydrolase [Actinomycetota bacterium]	0.0	Actinomycetota bacterium	default_control_NODE_3243_length_7837_cov_5.436469_6	Bacteria; Actinomycetota	GH13	Control	default_control_NODE_3243_length_7837_cov_5.436469_6	default_control	2.3269	NODE_3243_length_7837_cov_5.436469	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; unclassified Actinomycetota; Actinomycetota bacterium; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	4.291845493562231	2.9239766081871346	10	GH13: unclassified Actinomycetota	1	1	GH13: unclassified Actinomycetota	10
431	MCW2953309	62.9	MCW2953309	672.159	treZ [Conexibacter sp.]	0.0	Conexibacter sp.	default_control_NODE_9711_length_4684_cov_8.158237_2	Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Conexibacteraceae; Conexibacter	GH13	Control	default_control_NODE_9711_length_4684_cov_8.158237_2	default_control	4.7381	NODE_9711_length_4684_cov_8.158237	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; unclassified Actinomycetota; Actinomycetota bacterium; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	4.291845493562231	2.9239766081871346	10	GH13: unclassified Actinomycetota	1	1	GH13: unclassified Actinomycetota	10
432	NED95877	61.9	NED95877	611.298	alpha-amylase [Phytoactinopolyspora alkaliphila]	0.0	Phytoactinopolyspora alkaliphila	default_control_NODE_3256_length_7826_cov_3.845141_1	Bacteria; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Phytoactinopolyspora	GH13	Control	default_control_NODE_3256_length_7826_cov_3.845141_1	default_control	1.1636	NODE_3256_length_7826_cov_3.845141	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; unclassified Actinomycetota; Actinomycetota bacterium; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	4.291845493562231	2.9239766081871346	10	GH13: unclassified Actinomycetota	1	1	GH13: unclassified Actinomycetota	10
433	MBA2579147	61.2	MBA2579147	612.453	alpha-amylase family protein [Euzebyaceae bacterium]	0.0	Euzebyaceae bacterium	default_control_NODE_12856_length_4081_cov_2.660090_3	Bacteria; Actinomycetota; Nitriliruptoria; Euzebyales	GH13	Control	default_control_NODE_12856_length_4081_cov_2.660090_3	default_control	1.4603	NODE_12856_length_4081_cov_2.660090	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; unclassified Actinomycetota; Actinomycetota bacterium; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	4.291845493562231	2.9239766081871346	10	GH13: unclassified Actinomycetota	1	1	GH13: unclassified Actinomycetota	10
434	MBA2326037	60.8	MBA2326037	626.706	DUF3459 domain-containing protein [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_188_length_23590_cov_6.426828_10	Bacteria; Actinomycetota	GH13	Control	default_control_NODE_188_length_23590_cov_6.426828_10	default_control	1.7118	NODE_188_length_23590_cov_6.426828	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; unclassified Actinomycetota; Actinomycetota bacterium; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	4.291845493562231	2.9239766081871346	10	GH13: unclassified Actinomycetota	1	1	GH13: unclassified Actinomycetota	10
435	MBA3629197	60.6	MBA3629197	653.284	DUF3459 domain-containing protein [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_5928_length_5921_cov_5.927447_2	Bacteria; Actinomycetota	GH13	Control	default_control_NODE_5928_length_5921_cov_5.927447_2	default_control	1.6849	NODE_5928_length_5921_cov_5.927447	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; unclassified Actinomycetota; Actinomycetota bacterium; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	4.291845493562231	2.9239766081871346	10	GH13: unclassified Actinomycetota	1	1	GH13: unclassified Actinomycetota	10
436	MDO8361460	53.5	MDO8361460	660.218	glycoside hydrolase family 13 protein [Actinomycetota bacterium]	0.0	Actinomycetota bacterium	default_control_NODE_7873_length_5198_cov_4.746143_3	Bacteria; Actinomycetota	GH13	Control	default_control_NODE_7873_length_5198_cov_4.746143_3	default_control	1.8711	NODE_7873_length_5198_cov_4.746143	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; unclassified Actinomycetota; Actinomycetota bacterium; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	4.291845493562231	2.9239766081871346	10	GH13: unclassified Actinomycetota	1	1	GH13: unclassified Actinomycetota	10
437	MBA2633563	84.0	MBA2633563	992.645	maltose alpha-D-glucosyltransferase [Chloroflexota bacterium]	0.0	Chloroflexota bacterium	default_control_NODE_17686_length_3478_cov_3.003528_4	Bacteria; Chloroflexota	GH13	Control	default_control_NODE_17686_length_3478_cov_3.003528_4	default_control	1.5147	NODE_17686_length_3478_cov_3.003528	cellular organisms; Bacteria; Terrabacteria group; Chloroflexota; unclassified Chloroflexota; Chloroflexota bacterium; 	Bacteria	Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	6.866952789699571	4.678362573099415	16	GH13: unclassified Chloroflexota	1	1	GH13: unclassified Chloroflexota	16
438	MDQ3772437	81.4	MDQ3772437	968.763	maltose alpha-D-glucosyltransferase [Actinomycetota bacterium]	0.0	Actinomycetota bacterium	default_control_NODE_264_length_21403_cov_6.801369_9	Bacteria; Actinomycetota	GH13	Control	default_control_NODE_264_length_21403_cov_6.801369_9	default_control	1.8862	NODE_264_length_21403_cov_6.801369	cellular organisms; Bacteria; Terrabacteria group; Chloroflexota; unclassified Chloroflexota; Chloroflexota bacterium; 	Bacteria	Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	6.866952789699571	4.678362573099415	16	GH13: unclassified Chloroflexota	1	1	GH13: unclassified Chloroflexota	16
439	MBA3258285	80.2	MBA3258285	1163.29	maltose alpha-D-glucosyltransferase [Gemmatimonadales bacterium]	0.0	Gemmatimonadales bacterium	default_control_NODE_8573_length_4986_cov_4.900998_1	Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales	GH13	Control	default_control_NODE_8573_length_4986_cov_4.900998_1	default_control	1.6423	NODE_8573_length_4986_cov_4.900998	cellular organisms; Bacteria; Terrabacteria group; Chloroflexota; unclassified Chloroflexota; Chloroflexota bacterium; 	Bacteria	Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	6.866952789699571	4.678362573099415	16	GH13: unclassified Chloroflexota	1	1	GH13: unclassified Chloroflexota	16
440	MBA3258284	72.6	MBA3258284	961.829	alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase [Gemmatimonadales bacterium]	0.0	Gemmatimonadales bacterium	default_control_NODE_8573_length_4986_cov_4.900998_2	Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales	GH13	Control	default_control_NODE_8573_length_4986_cov_4.900998_2	default_control	1.6423	NODE_8573_length_4986_cov_4.900998	cellular organisms; Bacteria; Terrabacteria group; Chloroflexota; unclassified Chloroflexota; Chloroflexota bacterium; 	Bacteria	Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	6.866952789699571	4.678362573099415	16	GH13: unclassified Chloroflexota	1	1	GH13: unclassified Chloroflexota	16
441	MQA99949	71.6	MQA99949	1101.66	1,4-alpha-glucan branching protein GlgB [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_264_length_21403_cov_6.801369_7	Bacteria; Actinomycetota	GH13	Control	default_control_NODE_264_length_21403_cov_6.801369_7	default_control	1.8862	NODE_264_length_21403_cov_6.801369	cellular organisms; Bacteria; Terrabacteria group; Chloroflexota; unclassified Chloroflexota; Chloroflexota bacterium; 	Bacteria	Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	6.866952789699571	4.678362573099415	16	GH13: unclassified Chloroflexota	1	1	GH13: unclassified Chloroflexota	16
442	MDP8904737	71.3	MDP8904737	725.702	glycoside hydrolase family 13 protein [Chloroflexota bacterium]	0.0	Chloroflexota bacterium	default_control_NODE_20103_length_3263_cov_1.931576_2	Bacteria; Chloroflexota	GH13	Control	default_control_NODE_20103_length_3263_cov_1.931576_2	default_control	0.8584	NODE_20103_length_3263_cov_1.931576	cellular organisms; Bacteria; Terrabacteria group; Chloroflexota; unclassified Chloroflexota; Chloroflexi bacterium CSP1-4; 	Bacteria	Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	unclassified Chloroflexota	6.866952789699571	4.678362573099415	16	GH13: unclassified Chloroflexota	1	1	GH13: unclassified Chloroflexota	16
